"## GtoPdb Version: 2022.1 - published: 2022-03-31"
"UniProtKB ID"	"Species"	"GtoPdb IUPHAR Name"	"GtoPdb IUPHAR ID"	"GtP URL"
"O54732"	"Mouse"	"MMP15"	"1639"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1639"
"D3ZCG5"	"Rat"	"MMP15"	"1639"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1639"
"P51512"	"Human"	"MMP16"	"1640"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1640"
"Q9WTR0"	"Mouse"	"MMP16"	"1640"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1640"
"O35548"	"Rat"	"MMP16"	"1640"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1640"
"Q9ULZ9"	"Human"	"MMP17"	"1641"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1641"
"Q9R0S3"	"Mouse"	"MMP17"	"1641"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1641"
"D3ZXJ0"	"Rat"	"MMP17"	"1641"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1641"
"Q99542"	"Human"	"MMP19"	"1642"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1642"
"Q9JHI0"	"Mouse"	"MMP19"	"1642"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1642"
"P08253"	"Human"	"MMP2"	"1629"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1629"
"P33434"	"Mouse"	"MMP2"	"1629"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1629"
"P33436"	"Rat"	"MMP2"	"1629"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1629"
"O60882"	"Human"	"MMP20"	"1643"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1643"
"P57748"	"Mouse"	"MMP20"	"1643"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1643"
"Q8N119"	"Human"	"MMP21"	"1644"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1644"
"Q8K3F2"	"Mouse"	"MMP21"	"1644"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1644"
"O75900"	"Human"	"MMP23"	"1645"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1645"
"O88676"	"Mouse"	"MMP23"	"1645"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1645"
"O88272"	"Rat"	"MMP23"	"1645"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1645"
"Q9Y5R2"	"Human"	"MMP24"	"1646"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1646"
"Q9R0S2"	"Mouse"	"MMP24"	"1646"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1646"
"Q99PW6"	"Rat"	"MMP24"	"1646"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1646"
"Q9NPA2"	"Human"	"MMP25"	"1647"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1647"
"Q3U435"	"Mouse"	"MMP25"	"1647"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1647"
"Q9NRE1"	"Human"	"MMP26"	"1648"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1648"
"Q9H306"	"Human"	"MMP27"	"1649"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1649"
"Q9H239"	"Human"	"MMP28"	"1650"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1650"
"P08254"	"Human"	"MMP3"	"1630"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1630"
"P28862"	"Mouse"	"MMP3"	"1630"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1630"
"P03957"	"Rat"	"MMP3"	"1630"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1630"
"P09237"	"Human"	"MMP7"	"1631"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1631"
"Q10738"	"Mouse"	"MMP7"	"1631"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1631"
"P50280"	"Rat"	"MMP7"	"1631"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1631"
"P22894"	"Human"	"MMP8"	"1632"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1632"
"O70138"	"Mouse"	"MMP8"	"1632"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1632"
"O88766"	"Rat"	"MMP8"	"1632"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1632"
"P14780"	"Human"	"MMP9"	"1633"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1633"
"P41245"	"Mouse"	"MMP9"	"1633"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1633"
"P50282"	"Rat"	"MMP9"	"1633"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1633"
"Q9UQ07"	"Human"	"MOK protein kinase"	"2107"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2107"
"Q9WVS4"	"Mouse"	"MOK protein kinase"	"2107"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2107"
"Q99685"	"Human"	"Monoacylglycerol lipase"	"1399"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1399"
"O35678"	"Mouse"	"Monoacylglycerol lipase"	"1399"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1399"
"Q8R431"	"Rat"	"Monoacylglycerol lipase"	"1399"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1399"
"Q3SYC2"	"Human"	"monoacylglycerol O-acyltransferase 2"	"2881"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2881"
"Q80W94"	"Mouse"	"monoacylglycerol O-acyltransferase 2"	"2881"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2881"
"P21397"	"Human"	"Monoamine oxidase A"	"2489"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2489"
"Q64133"	"Mouse"	"Monoamine oxidase A"	"2489"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2489"
"G3V9Z3"	"Rat"	"Monoamine oxidase A"	"2489"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2489"
"P27338"	"Human"	"Monoamine oxidase B"	"2490"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2490"
"Q8BW75"	"Mouse"	"Monoamine oxidase B"	"2490"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2490"
"P19643"	"Rat"	"Monoamine oxidase B"	"2490"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2490"
"P53985"	"Human"	"Monocarboxylate transporter 1"	"988"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=988"
"P53986"	"Mouse"	"Monocarboxylate transporter 1"	"988"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=988"
"P53987"	"Rat"	"Monocarboxylate transporter 1"	"988"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=988"
"Q8TF71"	"Human"	"Monocarboxylate transporter 10"	"993"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=993"
"Q3U9N9"	"Mouse"	"Monocarboxylate transporter 10"	"993"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=993"
"Q91Y77"	"Rat"	"Monocarboxylate transporter 10"	"993"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=993"
"Q8NCK7"	"Human"	"Monocarboxylate transporter 11"	"998"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=998"
"Q5NC32"	"Mouse"	"Monocarboxylate transporter 11"	"998"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=998"
"Q6ZSM3"	"Human"	"Monocarboxylate transporter 12"	"999"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=999"
"Q8BGC3"	"Mouse"	"Monocarboxylate transporter 12"	"999"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=999"
"Q7RTY0"	"Human"	"Monocarboxylate transporter 13"	"1000"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1000"
"Q8CE94"	"Mouse"	"Monocarboxylate transporter 13"	"1000"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1000"
"Q66HE2"	"Rat"	"Monocarboxylate transporter 13"	"1000"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1000"
"Q7RTX9"	"Human"	"Monocarboxylate transporter 14"	"1001"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1001"
"Q8K1C7"	"Mouse"	"Monocarboxylate transporter 14"	"1001"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1001"
"O60669"	"Human"	"Monocarboxylate transporter 2"	"990"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=990"
"O70451"	"Mouse"	"Monocarboxylate transporter 2"	"990"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=990"
"Q63344"	"Rat"	"Monocarboxylate transporter 2"	"990"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=990"
"O95907"	"Human"	"Monocarboxylate transporter 3"	"991"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=991"
"O35308"	"Mouse"	"Monocarboxylate transporter 3"	"991"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=991"
"O70461"	"Rat"	"Monocarboxylate transporter 3"	"991"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=991"
"O15427"	"Human"	"Monocarboxylate transporter 4"	"989"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=989"
"P57787"	"Mouse"	"Monocarboxylate transporter 4"	"989"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=989"
"O35910"	"Rat"	"Monocarboxylate transporter 4"	"989"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=989"
"O15374"	"Human"	"Monocarboxylate transporter 5"	"994"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=994"
"Q8R0M8"	"Mouse"	"Monocarboxylate transporter 5"	"994"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=994"
"O15375"	"Human"	"Monocarboxylate transporter 6"	"995"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=995"
"G5E8K6"	"Mouse"	"Monocarboxylate transporter 6"	"995"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=995"
"O15403"	"Human"	"Monocarboxylate transporter 7"	"996"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=996"
"B1AT66"	"Mouse"	"Monocarboxylate transporter 7"	"996"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=996"
"P36021"	"Human"	"Monocarboxylate transporter 8"	"992"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=992"
"O70324"	"Mouse"	"Monocarboxylate transporter 8"	"992"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=992"
"Q8K1P8"	"Rat"	"Monocarboxylate transporter 8"	"992"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=992"
"Q7RTY1"	"Human"	"Monocarboxylate transporter 9"	"997"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=997"
"Q7TM99"	"Mouse"	"Monocarboxylate transporter 9"	"997"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=997"
"P00540"	"Human"	"MOS proto-oncogene, serine/threonine kinase"	"2108"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2108"
"P00536"	"Mouse"	"MOS proto-oncogene, serine/threonine kinase"	"2108"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2108"
"P00539"	"Rat"	"MOS proto-oncogene, serine/threonine kinase"	"2108"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2108"
"O43193"	"Human"	"motilin receptor"	"297"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=297"
"O14684"	"Human"	"mPGES1"	"1377"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1377"
"Q9JM51"	"Mouse"	"mPGES1"	"1377"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1377"
"Q9H7Z7"	"Human"	"mPGES2"	"1378"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1378"
"Q8BWM0"	"Mouse"	"mPGES2"	"1378"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1378"
"P11229"	"Human"	"M<sub>1</sub> receptor"	"13"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=13"
"P12657"	"Mouse"	"M<sub>1</sub> receptor"	"13"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=13"
"P08482"	"Rat"	"M<sub>1</sub> receptor"	"13"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=13"
"P08172"	"Human"	"M<sub>2</sub> receptor"	"14"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=14"
"Q9ERZ4"	"Mouse"	"M<sub>2</sub> receptor"	"14"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=14"
"P10980"	"Rat"	"M<sub>2</sub> receptor"	"14"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=14"
"P20309"	"Human"	"M<sub>3</sub> receptor"	"15"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=15"
"Q9ERZ3"	"Mouse"	"M<sub>3</sub> receptor"	"15"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=15"
"P08483"	"Rat"	"M<sub>3</sub> receptor"	"15"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=15"
"P08173"	"Human"	"M<sub>4</sub> receptor"	"16"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=16"
"P32211"	"Mouse"	"M<sub>4</sub> receptor"	"16"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=16"
"P08485"	"Rat"	"M<sub>4</sub> receptor"	"16"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=16"
"P08912"	"Human"	"M<sub>5</sub> receptor"	"17"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=17"
"Q920H4"	"Mouse"	"M<sub>5</sub> receptor"	"17"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=17"
"P08911"	"Rat"	"M<sub>5</sub> receptor"	"17"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=17"
"I6X8D2"	"Mycobacterium tuberculosis"	"MTB polyketide synthase Pks13"	"2950"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2950"
"P48039"	"Human"	"MT<sub>1</sub> receptor"	"287"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=287"
"Q61184"	"Mouse"	"MT<sub>1</sub> receptor"	"287"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=287"
"P49218"	"Rat"	"MT<sub>1</sub> receptor"	"287"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=287"
"P49286"	"Human"	"MT<sub>2</sub> receptor"	"288"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=288"
"Q8CIQ6"	"Mouse"	"MT<sub>2</sub> receptor"	"288"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=288"
"P49287"	"Rat"	"MT<sub>2</sub> receptor"	"288"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=288"
"Q96FL8"	"Human"	"Multidrug and toxin extrusion"	"1216"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1216"
"Q8K0H1"	"Mouse"	"Multidrug and toxin extrusion"	"1216"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1216"
"Q5I0E9"	"Rat"	"Multidrug and toxin extrusion"	"1216"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1216"
"P35372"	"Human"	"&mu; receptor"	"319"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=319"
"P42866"	"Mouse"	"&mu; receptor"	"319"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=319"
"P33535"	"Rat"	"&mu; receptor"	"319"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=319"
"O15146"	"Human"	"muscle associated receptor tyrosine kinase"	"1847"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1847"
"Q61006"	"Mouse"	"muscle associated receptor tyrosine kinase"	"1847"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1847"
"Q62838"	"Rat"	"muscle associated receptor tyrosine kinase"	"1847"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1847"
"P41218"	"Human"	"myeloid cell nuclear differentiation antigen"	"2926"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2926"
"P05164"	"Human"	"myeloperoxidase"	"2789"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2789"
"P11247"	"Mouse"	"myeloperoxidase"	"2789"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2789"
"Q14896"	"Human"	"myosin binding protein C3"	"2880"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2880"
"Q8NEV4"	"Human"	"myosin IIIA"	"2112"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2112"
"Q8K3H5"	"Mouse"	"myosin IIIA"	"2112"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2112"
"Q8WXR4"	"Human"	"myosin IIIB"	"2113"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2113"
"Q1EG27"	"Mouse"	"myosin IIIB"	"2113"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2113"
"Q15746"	"Human"	"myosin light chain kinase"	"1552"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1552"
"Q6PDN3"	"Mouse"	"myosin light chain kinase"	"1552"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1552"
"Q9H1R3"	"Human"	"myosin light chain kinase 2"	"1553"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1553"
"Q8VCR8"	"Mouse"	"myosin light chain kinase 2"	"1553"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1553"
"P20689"	"Rat"	"myosin light chain kinase 2"	"1553"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1553"
"Q32MK0"	"Human"	"myosin light chain kinase 3"	"2110"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2110"
"Q3UIZ8"	"Mouse"	"myosin light chain kinase 3"	"2110"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2110"
"E9PT87"	"Rat"	"myosin light chain kinase 3"	"2110"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2110"
"Q86YV6"	"Human"	"myosin light chain kinase family member 4"	"2111"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2111"
"Q5SUV5"	"Mouse"	"myosin light chain kinase family member 4"	"2111"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2111"
"Q8NBS3"	"Human"	"NaBC1"	"913"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=913"
"A2AJN7"	"Mouse"	"NaBC1"	"913"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=913"
"Q9Y3Q0"	"Human"	"N-Acetylated &alpha;-linked acidic dipeptidase 2"	"1609"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1609"
"Q9CZR2"	"Mouse"	"N-Acetylated &alpha;-linked acidic dipeptidase 2"	"1609"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1609"
"D4A2Y7"	"Rat"	"N-Acetylated &alpha;-linked acidic dipeptidase 2"	"1609"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1609"
"Q9UQQ1"	"Human"	"N-Acetylated &alpha;-linked acidic dipeptidase-like 1"	"1608"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1608"
"Q7M758"	"Mouse"	"N-Acetylated &alpha;-linked acidic dipeptidase-like 1"	"1608"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1608"
"O54697"	"Rat"	"N-Acetylated &alpha;-linked acidic dipeptidase-like 1"	"1608"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1608"
"Q8N9F0"	"Human"	"N-acetyltransferase 8 like"	"3144"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3144"
"Q3UGX3"	"Mouse"	"N-acetyltransferase 8 like"	"3144"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3144"
"P55017"	"Human"	"Na-Cl symporter"	"970"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=970"
"P59158"	"Mouse"	"Na-Cl symporter"	"970"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=970"
"P55018"	"Rat"	"Na-Cl symporter"	"970"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=970"
"Q13510"	"Human"	"N-acylsphingosine amidohydrolase 1"	"2491"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2491"
"Q9WV54"	"Mouse"	"N-acylsphingosine amidohydrolase 1"	"2491"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2491"
"Q6P7S1"	"Rat"	"N-acylsphingosine amidohydrolase 1"	"2491"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2491"
"Q9NR71"	"Human"	"N-acylsphingosine amidohydrolase 2"	"2492"	"http://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2492"
